timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1679917559431,182,-73 featured_item,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,9311,430,1,1,http://localhost:8080/api/v1/products/group/FEATURED_ITEM?store=DEFAULT&lang=en,176,0,0
1679917559614,51,-77 store,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,1163,393,1,1,http://localhost:8080/api/v1/store/DEFAULT,51,0,0
1679917559665,81,-78 category,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,1531,427,1,1,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,72,0,0
1679917559747,65,-79 content,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,511,432,1,1,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,55,0,0
1679917559813,97,-86 p1_price_1,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,531,410,1,1,http://localhost:8080/api/v1/product/1/price/,88,0,0
1679917559911,161,-87 p50_price_1,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,529,411,1,1,http://localhost:8080/api/v1/product/50/price/,160,0,0
1679917560073,141,-88 p51_price_1,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,531,411,1,1,http://localhost:8080/api/v1/product/51/price/,141,0,0
1679917560215,97,-89p52_price_1,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,531,411,1,1,http://localhost:8080/api/v1/product/52/price/,90,0,0
1679917560313,80,-90 p1_price_2,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,531,410,1,1,http://localhost:8080/api/v1/product/1/price/,77,0,0
1679917560394,55,-91 p50_price_2,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,529,411,1,1,http://localhost:8080/api/v1/product/50/price/,52,0,0
1679917560449,61,-92p51_price_2,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,531,411,1,1,http://localhost:8080/api/v1/product/51/price/,57,0,0
1679917560511,49,-93 p52_price_2,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,531,411,1,1,http://localhost:8080/api/v1/product/52/price/,47,0,0
1679917560562,672,S01_ACC_02_OpenTablesTab,404,"Number of samples in transaction : 10, number of failing samples : 2",Thread_Group_Add_Cart_Checkout 1-1,,false,,10230,3748,1,1,null,0,1024,0
1679917560562,21,-103 ping,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,478,393,1,1,http://localhost:8080/actuator/health/ping,19,0,0
1679917560583,42,-109 header message,404,,Thread_Group_Add_Cart_Checkout 1-1,text,false,,522,363,1,1,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,39,0,0
1679917560626,155,-108 products,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,2680,386,1,1,http://localhost:8080/api/v1/products/?store=DEFAULT&lang=en&page=0&count=15&category=50,148,0,0
1679917560782,24,-113 content,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,511,379,1,1,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,21,0,0
1679917560806,26,-111 store,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,1163,340,1,1,http://localhost:8080/api/v1/store/DEFAULT,24,0,0
1679917560832,35,-112 category_1,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,1531,374,1,1,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,33,0,0
1679917560867,35,-112 category_2,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,1531,358,1,1,http://localhost:8080/api/v1/category/?store=DEFAULT&lang=en,34,0,0
1679917560903,48,-116 pricep_post,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,531,410,1,1,http://localhost:8080/api/v1/product/1/price/,46,0,0
1679917560952,79,-119 manufactures,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,642,375,1,1,http://localhost:8080/api/v1/category/50/manufacturers/?store=DEFAULT&lang=en,74,0,0
1679917561032,207,-121 variants,404,,Thread_Group_Add_Cart_Checkout 1-1,text,false,,641,370,1,1,http://localhost:8080/api/v1/category/50/variants/?store=DEFAULT&lang=en,201,0,0
1679917562260,325,S01_ACC_03_SelectProductTable,404,"Number of samples in transaction : 8, number of failing samples : 1",Thread_Group_Add_Cart_Checkout 1-1,,false,,7747,2924,1,1,null,0,4,0
1679917562260,21,-128 ping,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,450,340,1,1,http://localhost:8080/actuator/health/ping,18,0,0
1679917562282,31,-129 header message,404,,Thread_Group_Add_Cart_Checkout 1-1,text,false,,522,363,1,1,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,28,0,0
1679917562313,63,-131 reviews,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,437,359,1,1,http://localhost:8080/api/v1/products/1/reviews?store=DEFAULT,58,0,0
1679917562376,70,-130 products,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,2602,359,1,1,http://localhost:8080/api/v1/products/1?lang=en&store=DEFAULT,67,0,0
1679917562447,34,-136 store,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,1163,340,1,1,http://localhost:8080/api/v1/store/DEFAULT,31,0,0
1679917562482,36,-137 category_1,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,1531,374,1,1,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,34,0,0
1679917562519,28,-139 category_2,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,511,379,1,1,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,26,0,0
1679917562547,42,-138 price,200,,Thread_Group_Add_Cart_Checkout 1-1,text,true,,531,410,1,1,http://localhost:8080/api/v1/product/1/price/,37,0,0
1679917562590,299,S01_ACC_04_AddTabletoCart,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread_Group_Add_Cart_Checkout 1-1,,true,,4546,820,1,1,null,0,2,0
